smiles,molecule_chembl_id,pref_name,ic50_nM,pIC50
C=C1C[C@H]2C=Nc3cc(OCCCC(=O)Nc4cn(C)c(C(=O)Nc5cc(C(=O)Nc6cc(C(=O)n7ccc8cc(CN)ccc87)n(C)c6)n(C)c5)n4)c(OC)cc3C(=O)N2C1,CHEMBL6036674,,0.18,9.744727494896694
C=C1C[C@H]2C=Nc3cc(OCCCC(=O)Nc4cn(C)c(C(=O)Nc5cc(C(=O)Nc6cnc7[nH]ccc7c6)n(C)c5)n4)c(O)cc3C(=O)N2C1,CHEMBL5850421,,0.66,9.18045606445813
C=C1C[C@H]2C=Nc3cc(OCCCC(=O)Nc4cn(C)c(C(=O)Nc5cc(C(=O)Nc6cc(C(=O)n7ccc8cc(C(=O)OC)cnc87)n(C)c6)n(C)c5)n4)c(OC)cc3C(=O)N2C1,CHEMBL5978603,,0.58,9.236572006437063
C#Cc1cccc(Nc2ncnc3cc(OCCOCC)c(NC(=O)/C=C/CN(C)C)cc23)c1,CHEMBL5934211,,3.63,8.440093374963887
CCOCCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL5904869,,53.9,7.268411234813262
CCOCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C\Cl,CHEMBL4468146,,10.9,7.962573502059376
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C(C)C)C[C@@H]2C1,CHEMBL6044692,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(CC(C)C)C[C@@H]2C1,CHEMBL5984379,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@H]1C[C@@H]2CN(C)C[C@@H]2C1,CHEMBL6020102,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@H]1C[C@@H]2CN(C)C[C@@H]2C1,CHEMBL5753743,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@H]1C[C@@H]2CN(C)C[C@@H]2C1,CHEMBL5863427,,525.0,6.279840696594043
COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@H]1C[C@@H]2CN(C)C[C@@H]2C1,CHEMBL6060962,,50.0,7.301029995663981
COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@H]1C[C@@H]2CN(C)C[C@@H]2C1,CHEMBL6041855,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OC[C@H]1C[C@@H]2CN(C)C[C@@H]2C1,CHEMBL5878624,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@H]1C[C@@H]2CN(C)C[C@@H]2C1,CHEMBL5914438,,50.0,7.301029995663981
CCN1C[C@H]2C[C@@H](COc3cc4ncnc(Nc5ccc(Br)c(Cl)c5F)c4cc3OC)C[C@H]2C1,CHEMBL6019041,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(CC(C)C)C[C@@H]2C1,CHEMBL5906475,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OC[C@H]1CN2CCOCC2CO1,CHEMBL5895942,,525.0,6.279840696594043
COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@H]1CN2CCOCC2CO1,CHEMBL5966790,,525.0,6.279840696594043
COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@H]1CN2CCOCC2CO1,CHEMBL5757195,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOCC2CO1,CHEMBL5881183,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOCC2CO1,CHEMBL5884073,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOCC2CO1,CHEMBL5946038,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOCC2CO1,CHEMBL6038766,,525.0,6.279840696594043
COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@@H]1CN2CCOCC2CO1,CHEMBL5926485,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OC[C@@H]1CN2CCOCC2CO1,CHEMBL5970210,,525.0,6.279840696594043
COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@@H]1CN2CCOCC2CO1,CHEMBL5815325,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOCC2CO1,CHEMBL5997364,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOCC2CO1,CHEMBL5933807,,525.0,6.279840696594043
COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@H]1CN2CCC[C@@H]2CO1,CHEMBL5786441,,525.0,6.279840696594043
COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCC1CO[C@@H]2[C@@H](OC)CO[C@H]12,CHEMBL5980576,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CO[C@@H]2[C@@H](OC)CO[C@H]12,CHEMBL5969564,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCC1CO[C@@H]2[C@@H](OC)CO[C@H]12,CHEMBL5798974,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCC[C@@H]2C(=O)N1C,CHEMBL5898838,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCNC1CC2CCC(C1)N2C,CHEMBL5808661,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CC2CCC(C1)N2C,CHEMBL6056438,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CC2CCC(C1)N2C,CHEMBL5807479,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC1CC2CCC(C1)N2C,CHEMBL6040861,,525.0,6.279840696594043
COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,CHEMBL6045335,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,CHEMBL6043809,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,CHEMBL5764099,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3Cl)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,CHEMBL5878291,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,CHEMBL5838722,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OCC21OCCO1,CHEMBL5995449,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,CHEMBL6015647,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C(C)=O)C[C@@H]2C1,CHEMBL6011463,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(S(C)(=O)=O)C[C@@H]2C1,CHEMBL5821356,,525.0,6.279840696594043
COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,CHEMBL6041564,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,CHEMBL6061231,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(F)c(F)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,CHEMBL5949859,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)cc3Cl)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,CHEMBL5982254,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,CHEMBL6064751,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(C(F)(F)F)cc3Br)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,CHEMBL5959624,,525.0,6.279840696594043
COc1cc2c(Nc3cc(Br)cc(C(F)(F)F)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,CHEMBL6060325,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(=O)OC(C)(C)C)CCO1,CHEMBL3924455,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCCCN2C)n1,CHEMBL3984168,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1cc(C)on1,CHEMBL5917288,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1ccc2nonc2c1,CHEMBL5816764,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nsc(-c2cccs2)n1,CHEMBL5842236,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(-c2ccc(C(F)(F)F)cc2)n1,CHEMBL6020408,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1cscn1,CHEMBL3968322,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1ccncc1,CHEMBL5938642,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1c(-c2ccccc2)nn(C)c1Cl,CHEMBL5920992,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CCCO1,CHEMBL3926038,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CCC1,CHEMBL3919501,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCCCN2C(=O)OC(C)(C)C)n1,CHEMBL3904510,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(-c2ccc(N3CCCC3)cc2)cs1,CHEMBL3955873,,50.0,7.301029995663981
CCN(CC)c1ccc(-c2csc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)n2)cc1,CHEMBL3922630,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(-c2ccccn2)cs1,CHEMBL3976826,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(-c2ccncc2)cs1,CHEMBL3916485,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(CN2CCN(C)CC2)cs1,CHEMBL3913860,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCN(C(=O)OC(C)(C)C)CC2)no1,CHEMBL3900858,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCCC2)no1,CHEMBL5885859,,50.0,7.301029995663981
CCN1CCN(c2noc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)n2)CC1,CHEMBL3977320,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(-c2ccc(C(F)(F)F)cc2)n1,CHEMBL3983201,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(-c2ccc(Cl)cc2)n1,CHEMBL3963620,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(-c2c(C)noc2C)n1,CHEMBL3937857,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc2ccc(Cl)cc12,CHEMBL3929002,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(-c2ccc(C(C)(C)C)cc2)no1,CHEMBL3951099,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(-c2ccccc2OC)n1,CHEMBL3933848,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nnc(-c2ccc(C)cc2)o1,CHEMBL3944502,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nccn1Cc1ccccc1,CHEMBL3895848,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1c(-c2c(Cl)cccc2Cl)noc1C,CHEMBL3893128,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1cc(F)cc2c1OCCO2,CHEMBL5808812,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1cc(Br)cc(Br)c1,CHEMBL3961982,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1c(F)cccc1F,CHEMBL5914107,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(-c2ccccc2)n1,CHEMBL3946018,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1ccc2nc(C(F)(F)F)cc(Cl)c2c1,CHEMBL3948661,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CCCN1C,CHEMBL3914671,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(N(C)C)n1,CHEMBL3971864,,525.0,6.279840696594043
CCN1CCC(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)cs2)CC1,CHEMBL3904481,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(C2CCCN2)no1,CHEMBL6050834,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCCN2)n1,CHEMBL5892017,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(COC(=O)c2ccccc2)n1,CHEMBL3900567,,50.0,7.301029995663981
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(CO)n1,CHEMBL3939717,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc2c(s1)CNC(C)C2,CHEMBL5838555,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc([C@@H]2CSCN2)n1,CHEMBL3927549,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCCCN2C)n1,CHEMBL3967776,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCCNC2)n1,CHEMBL3893575,,10500.0,4.978810700930062
CCN1CCCCC1c1nc(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)cs1,CHEMBL3952805,,10500.0,4.978810700930062
CCN1CCCC(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)cs2)C1,CHEMBL3897215,,525.0,6.279840696594043
CCN1CCCC1c1noc(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)n1,CHEMBL5867615,,10500.0,4.978810700930062
CCN1CCCC1c1nc(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)cs1,CHEMBL5754318,,10500.0,4.978810700930062
CCC1Cc2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)sc2CN1,CHEMBL5762024,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CC2CC2)CCCO1,CHEMBL3966752,,10500.0,4.978810700930062
COCCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,CHEMBL3986301,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(C)C)CCCO1,CHEMBL3947408,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(N2CCNCC2)n1,CHEMBL3944780,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCCN2)n1,CHEMBL3909596,,10500.0,4.978810700930062
CCN1CCCC1c1nc(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)no1,CHEMBL3906789,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc([C@@H]2CCCN2C)no1,CHEMBL3933123,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc([C@@H]2CCCN2C)n1,CHEMBL3930429,,10500.0,4.978810700930062
CCN1CCN(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)cs2)CC1,CHEMBL3895123,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CCN1C,CHEMBL3983179,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C2CCCC2)CCO1,CHEMBL3965096,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(C)C)CCO1,CHEMBL3952315,,525.0,6.279840696594043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CCCc2ccccc2)CCO1,CHEMBL3899485,,525.0,6.279840696594043
COCCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,CHEMBL3923013,,525.0,6.279840696594043
CCOC(=O)C(C)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,CHEMBL3937598,,10500.0,4.978810700930062
C=CCCCCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,CHEMBL3955495,,10500.0,4.978810700930062
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CCOCCO)CCO1,CHEMBL3918670,,10500.0,4.978810700930062
COC(=O)CCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,CHEMBL3978177,,10500.0,4.978810700930062
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C1CSSC1,CHEMBL4576802,,550.0,6.259637310505756
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C(CSC(C)=O)CSC(C)=O,CHEMBL4531250,,550.0,6.259637310505756
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCCC1CCSS1,CHEMBL4463005,,550.0,6.259637310505756
N#Cc1cnc2cc(OC[C@H](O)CO)c(NC(=O)C[C@H]3CCSS3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,CHEMBL5876067,,550.0,6.259637310505756
N#Cc1cnc2cc(OC[C@H](O)CO)c(NC(=O)CC3CCSS3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,CHEMBL5992872,,550.0,6.259637310505756
N#Cc1cnc2cc(OC[C@@H](O)CO)c(NC(=O)C[C@@H]3CCSS3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,CHEMBL5815306,,550.0,6.259637310505756
N#Cc1cnc2cc(OC[C@@H](O)CO)c(NC(=O)C[C@H]3CCSS3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,CHEMBL5849328,,550.0,6.259637310505756
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3cc(Br)c(CC(=O)N(C)C)cc3C)c3c(N)ncnc32)C1,CHEMBL5964230,,10.0,8.0
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3cc(C)c(CC(=O)N(C)C)cc3Cl)c3c(N)ncnc32)C1,CHEMBL5956994,,8.3,8.080921907623926
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c(C)c3Cl)c3c(N)ncnc32)C1,CHEMBL5761959,,7.1,8.148741651280925
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3C)c3c(N)ncnc32)C1,CHEMBL5933054,,12.0,7.920818753952375
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c4ccccc34)c3c(N)ncnc32)C1,CHEMBL5968648,,11.0,7.958607314841775
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3Cl)c3c(N)ncnc32)C1,CHEMBL5926377,,4.0,8.397940008672037
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3OC)c3c(N)ncnc32)C1,CHEMBL5947037,,7.1,8.148741651280925
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c(Cl)c3)c3c(N)ncnc32)C1,CHEMBL6046224,,9.2,8.036212172654444
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3cc(Cl)c(CC(=O)N(C)C)cc3OC)c3c(N)ncnc32)C1,CHEMBL5798920,,10.0,8.0
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3cc(F)c(CC(=O)N(C)C)cc3C)c3c(N)ncnc32)C1,CHEMBL5952542,,13.0,7.886056647693163
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c(Cl)c3OC)c3c(N)ncnc32)C1,CHEMBL5971175,,7.5,8.1249387366083
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c(F)c3C)c3c(N)ncnc32)C1,CHEMBL5772776,,7.5,8.1249387366083
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c(C)c3C)c3c(N)ncnc32)C1,CHEMBL5303395,,13.0,7.886056647693163
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)c(F)c3OC)c3c(N)ncnc32)C1,CHEMBL5974482,,4.6,8.337242168318426
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3OC(F)F)c3c(N)ncnc32)C1,CHEMBL5792306,,8.6,8.065501548756432
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3OCF)c3c(N)ncnc32)C1,CHEMBL5758449,,10.0,8.0
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3Br)c3c(N)ncnc32)C1,CHEMBL6018578,,5.9,8.229147988357855
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3cc(F)c(CC(=O)N(C)C)cc3Cl)c3c(N)ncnc32)C1,CHEMBL5742128,,4.4,8.356547323513812
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3cc(Cl)c(CC(=O)N(C)C)cc3C)c3c(N)ncnc32)C1,CHEMBL5806046,,10.0,8.0
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3cc(Cl)c(CC(=O)N(C)C)cc3Cl)c3c(N)ncnc32)C1,CHEMBL5740825,,13.0,7.886056647693163
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(OC(=O)N(C)C)cc3)c3c(N)ncnc32)C1,CHEMBL5902476,,26.0,7.585026652029182
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3C3CC3)c3c(N)ncnc32)C1,CHEMBL5859452,,48.0,7.318758762624412
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3C#N)c3c(N)ncnc32)C1,CHEMBL6005775,,20.0,7.698970004336019
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3cc(C#N)c(CC(=O)N(C)C)cc3C)c3c(N)ncnc32)C1,CHEMBL6013449,,38.0,7.42021640338319
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3F)c3c(N)ncnc32)C1,CHEMBL5849532,,21.0,7.6777807052660805
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(OC(=O)N(C)C)cc3C)c3c(N)ncnc32)C1,CHEMBL5755605,,7.0,8.154901959985743
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(OC(=O)N(C)C)cc3Cl)c3c(N)ncnc32)C1,CHEMBL5837840,,3.9,8.4089353929735
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(CC(=O)N(C)C)cc3)c3c(N)ncnc32)C1,CHEMBL6028093,,46.0,7.337242168318426
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3ccc(OC(=O)N(C)C)c(Cl)c3)c3c(N)ncnc32)C1,CHEMBL5807670,,6.5,8.187086643357144
