smiles,dsstox_substance_id,casn,chnm,aeid,hitc,modl,coff
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,DTXSID8022824,85721-33-1,Ciprofloxacin,143,7.830715335489342e-07,poly1,1.1030604239706563
C1=CC=C(C=C1)C(CBr)Br,DTXSID7052735,93-52-7,"1,2-dibromo(phenyl)ethane",143,5.956356118387535e-07,poly1,1.1030604239706563
CC1(C(=O)N(C(=O)N1CO)CO)C,DTXSID8035217,6440-58-0,"1,3-Dimethylol-5,5-dimethylhydantoin",143,1.3059621757308344e-06,poly1,1.1030604239706563
C1N(CN(CN1CCO)CCO)CCO,DTXSID7025394,4719-04-4,Triazinetriethanol,143,6.15448085011364e-06,pow,1.1030604239706563
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,DTXSID4052267,60-01-5,Glycerol tributyrate,143,4.499571344594161e-06,poly1,1.1030604239706563
CCOC(=O)C(C)O,DTXSID9042336,687-47-8,(L)-(-)-Ethyl lactate,143,5.707381041525538e-08,poly1,1.1030604239706563
CC=CCO,DTXSID2052283,6117-91-5,But-2-en-1-ol,143,1.37302034973969e-14,exp4,1.1030604239706563
C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,DTXSID6038326,5103-71-9,cis-Chlordane,143,4.225918461018371e-06,poly1,1.1030604239706563
CCCC(C)CCC(=O)C,DTXSID4041444,58654-67-4,5-Methyl-2-octanone,143,0.0,exp4,1.1030604239706563
CCC1=C(C(=C(C(=C1Br)Br)Br)Br)Br,DTXSID7021782,85-22-3,"2,3,4,5,6-Pentabromoethylbenzene",143,5.999923178781666e-16,exp4,1.1030604239706563
CN(CCCC(=O)C1=CN=CC=C1)N=O,DTXSID3020881,64091-91-4,4-(N-Methyl-N-nitrosamino)-1-(3-pyridyl)-1-butanone,143,1.7685734663942007e-12,gnls,1.1030604239706563
C1=CC=C(C=C1)[Sb](C2=CC=CC=C2)C3=CC=CC=C3,DTXSID4052269,603-36-1,Triphenylstibine,143,0.00014806653625455818,poly1,1.1030604239706563
C(C(=O)N)Cl,DTXSID9041570,79-07-2,Chloroacetamide,143,8.733324661271316e-11,pow,1.1030604239706563
C1=C(C=C(C=C1Br)Br)Br,DTXSID3052307,626-39-1,"1,3,5-Tribromobenzene",143,0.0,exp4,1.1030604239706563
CC=CCC=CCC=CCC=C,DTXSID6027634,6842-15-5,1-Propene tetramer,143,8.586463469543335e-11,poly1,1.1030604239706563
"CC=CC(=O)OCC(C)C
CC=CC(=O)OCC(C)C
CC=CC(=O)OCC(C)C",DTXSID7047691,589-66-2,2-Methylpropyl but-2-enoate,143,3.02101090676846e-10,exp5,1.1030604239706563
CCOC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)Cl)OC,DTXSID0023955,90982-32-4,Chlorimuron-ethyl,143,0.0,exp4,1.1030604239706563
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(C(F)(F)F)Cl)C,DTXSID1034501,76703-62-3,gamma-Cyhalothrin,143,0.0,exp4,1.1030604239706563
C1=CC=C2C(=C1)N=C(S2)Cl,DTXSID2052289,615-20-3,2-Chlorobenzothiazole,143,2.642340041639807e-06,poly1,1.1030604239706563
C(CCl)NCCCl.Cl,DTXSID3052567,821-48-7,Bis(2-chloroethyl)amine hydrochloride,143,8.879107145931674e-11,poly1,1.1030604239706563
C1=CC(=CN=C1)Cl,DTXSID3052309,626-60-8,3-Chloropyridine,143,1.1563365719844878e-08,poly1,1.1030604239706563
CC1=CC(=C(C=C1)OP(=O)(OC2=C(C=C(C=C2)C)C)OC3=C(C=C(C=C3)C)C)C,DTXSID9026267,25155-23-1,Trixylyl phosphate,143,6.711106967298586e-06,poly1,1.1030604239706563
CC1=CCC(=O)O1,DTXSID7047693,591-12-8,alpha-Angelica lactone,143,6.445623459832356e-07,poly1,1.1030604239706563
C1=CC=C2C=C(C(=CC2=C1)O)O,DTXSID2043903,92-44-4,"2,3-Dihydroxynaphthalene",143,9.603891793953369e-09,exp5,1.1030604239706563
CC(C)C(=O)OCCC(C)CCC=C(C)C,DTXSID7052652,97-89-2,Citronellyl isobutyrate,143,1.0913748497925247e-11,poly1,1.1030604239706563
C1=CC(=CC=C1CO)[N+](=O)[O-],DTXSID1052298,619-73-8,4-Nitrobenzyl alcohol,143,3.086039965785428e-08,poly1,1.1030604239706563
C1=CC=C(C(=C1)C#N)Cl,DTXSID5052593,873-32-5,2-Chlorobenzonitrile,143,2.8313354862354174e-07,poly1,1.1030604239706563
C1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,DTXSID2052447,7005-72-3,4-Chlorodiphenyl ether,143,1.7067408825697857e-06,poly1,1.1030604239706563
C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],DTXSID7020265,56-75-7,Chloramphenicol,143,3.0825868665490434e-18,poly1,1.1030604239706563
C1=C(C=C(C(=C1I)O)I)I,DTXSID8022080,609-23-4,"2,4,6-Triiodophenol",143,0.9999999983300875,gnls,1.1030604239706563
CCCCN(C)C,DTXSID8047472,927-62-8,"N,N-Dimethylbutylamine",143,1.0138010169965212e-09,poly1,1.1030604239706563
CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)C3=CC=CC=C3)O,DTXSID2037502,55179-31-2,Bitertanol,143,1.3135617503033397e-08,poly1,1.1030604239706563
C1=CNC=CC1=O,DTXSID2052310,626-64-2,4-Pyridinol,143,0.0007767789744812702,poly1,1.1030604239706563
CCN1C2=CC=CC=C2C3=CC=CC=C31,DTXSID1052585,86-28-2,9-Ethylcarbazole,143,0.00022031230450867111,poly1,1.1030604239706563
CC(=C)CCO,DTXSID4052506,763-32-6,3-Methylbut-3-en-1-ol,143,1.0383911410455035e-05,poly1,1.1030604239706563
C1=CC(=C(C=C1N)[N+](=O)[O-])N,DTXSID4020957,5307-14-2,"2-Nitro-1,4-phenylenediamine",143,1.1230742423963621e-06,poly1,1.1030604239706563
CC1=CCC2CC1C2(C)C,DTXSID7041671,7785-70-8,(+)-alpha-Pinene,143,4.1394523379712447e-10,poly1,1.1030604239706563
C1COCCN1N=O,DTXSID4021056,59-89-2,N-Nitrosomorpholine,143,5.938750285861994e-07,poly1,1.1030604239706563
CC(C)OCCO,DTXSID4047466,109-59-1,2-Isopropoxyethanol,143,1.4772394644517712e-06,poly1,1.1030604239706563
CC(C)(C)NC(=O)N,DTXSID0044365,1118-12-3,"(1,1-Dimethylethyl)urea",143,3.98032531808605e-13,poly1,1.1030604239706563
CCOCC(=O)O,DTXSID7031294,627-03-2,Ethoxyacetic acid,143,2.511178713348982e-05,poly1,1.1030604239706563
C1=C(N=CS1)C#N,DTXSID3027401,1452-15-9,4-Thiazolecarbonitrile,143,9.20437103359107e-06,poly1,1.1030604239706563
C1CCC(C(C1)N)N,DTXSID0027301,694-83-7,"1,2-Cyclohexanediamine",143,8.796377169939772e-07,poly1,1.1030604239706563
CC(C)OC(=O)C1=CC=CC=C1,DTXSID9044746,939-48-0,Propan-2-yl benzoate,143,9.613356369354634e-06,poly1,1.1030604239706563
C1=CC(=C(C=C1N)N)Cl,DTXSID0020282,5131-60-2,"4-Chloro-1,3-diaminobenzene",143,2.258316166856558e-05,poly1,1.1030604239706563
CC(C)(C(=O)O)OC1=CC=C(C=C1)C2CC2(Cl)Cl,DTXSID8020331,52214-84-3,Ciprofibrate,143,1.8978341737773213e-06,poly1,1.1030604239706563
CC(C)OC(=O)COC1=C(C=C(C=C1)Cl)Cl,DTXSID5020445,94-11-1,"2,4-D isopropyl ester",143,2.3651199582879236e-05,poly1,1.1030604239706563
CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,DTXSID6020779,434-13-9,Lithocholic acid,143,0.000302317961521593,poly1,1.1030604239706563
C[N+](C)(C)CCO.[OH-],DTXSID9047467,123-41-1,Choline hydroxide,143,0.0005544313467845437,poly1,1.1030604239706563
C(#N)[S-].[Na+],DTXSID4021343,540-72-7,Sodium thiocyanate,143,2.0741496155430708e-06,poly1,1.1030604239706563
CC(=CCl)C,DTXSID5020520,513-37-1,"2,2-Dimethylvinyl chloride",143,0.0001195005596655489,poly1,1.1030604239706563
CCCC(=O)OC,DTXSID5047083,623-42-7,Methyl butyrate,143,1.6860581367603008e-07,poly1,1.1030604239706563
C=CC(=O)OCCOC(=O)C=C,DTXSID9044615,2274-11-5,Ethylene acrylate,143,0.24951225369739793,exp4,1.1030604239706563
CN(C)C1=CC=NC=C1,DTXSID0044369,1122-58-3,"N,N-Dimethylpyridin-4-amine",143,4.1268882627788377e-07,poly1,1.1030604239706563
CC(C)CC(=NO)C,DTXSID6044771,105-44-2,N-(4-Methyl-2-pentanylidene)hydroxylamine,143,2.521152719687072e-05,poly1,1.1030604239706563
C1=CN=CC=C1CCO,DTXSID4044953,5344-27-4,2-(Pyridin-4-yl)ethanol,143,1.4751097865484588e-08,poly1,1.1030604239706563
C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O,DTXSID0020284,61702-44-1,"2-Chloro-1,4-diaminobenzene sulfate (1:1)",143,0.00023139754941116293,poly1,1.1030604239706563
CC1=C(C=CC(=C1)OC)N,DTXSID2020349,102-50-1,4-Methoxy-2-methylaniline,143,0.9781155881953055,exp5,1.1030604239706563
C1=CC=C(C=C1)S(=O)(=O)OC2=C(C=C(C=C2)Cl)Cl,DTXSID5020447,97-16-5,"2,4-Dichlorophenyl benzenesulfonate",143,0.00010765808949850444,poly1,1.1030604239706563
CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,DTXSID1020803,71125-38-7,Meloxicam,143,3.49419649710502e-05,poly1,1.1030604239706563
CC1=NC=CN1,DTXSID4022107,693-98-1,2-Methylimidazole,143,6.394432035770016e-05,poly1,1.1030604239706563
COCCCN,DTXSID7027596,5332-73-0,3-Methoxypropylamine,143,6.114709050290675e-13,exp4,1.1030604239706563
CCNCC(=C)C,DTXSID3027798,18328-90-0,N-Ethyl-2-methylallylamine,143,1.0915029357688863e-12,gnls,1.1030604239706563
CCC1=NC=C(N1)C,DTXSID9044744,931-36-2,2-Ethyl-4-methyl-1H-imidazole,143,2.622409455618662e-05,exp5,1.1030604239706563
C1=CC(=CC=C1C#N)Cl,DTXSID8044703,623-03-0,4-Chlorobenzonitrile,143,6.087344250862381e-08,poly1,1.1030604239706563
CC1=C(C(=CC=C1)C(C)(C)C)O,DTXSID4047468,2219-82-1,2-tert-Butyl-6-methylphenol,143,2.896281654623152e-05,poly1,1.1030604239706563
CC1CCC(=O)C1=O,DTXSID3047716,765-70-8,"3-Methyl-1,2-cyclopentanedione",143,1.7702682428706526e-05,poly1,1.1030604239706563
CC1=C(C=CC(=C1)Cl)N.Cl,DTXSID0020288,3165-93-3,4-Chloro-2-methylaniline hydrochloride,143,0.001603345588014794,poly1,1.1030604239706563
C1CCC(CC1)N.Cl,DTXSID0020361,4998-76-9,Cyclohexylamine hydrochloride,143,1.523509051485375e-05,poly1,1.1030604239706563
CC1=NC=C(N1C)[N+](=O)[O-],DTXSID5020497,551-92-8,"1,2-Dimethyl-5-nitroimidazole",143,4.778593277962817e-08,poly1,1.1030604239706563
COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,DTXSID8020830,298-81-7,8-Methoxypsoralen,143,7.71786642695337e-06,poly1,1.1030604239706563
CC(C)(C)C=C,DTXSID1027211,558-37-2,"3,3-Dimethyl-1-butene",143,0.0002794011681193549,poly1,1.1030604239706563
C1=CC=C(C=C1)NN,DTXSID8021147,100-63-0,Phenylhydrazine,143,6.882842413398876e-15,exp5,1.1030604239706563
CC(COC)N,DTXSID4029359,37143-54-7,1-Methoxy-2-propylamine,143,3.0476904358187398e-05,exp2,1.1030604239706563
CC(=O)NCCO,DTXSID6044804,142-26-7,N-(2-Hydroxyethyl)acetamide,143,9.540750983896798e-07,poly1,1.1030604239706563
CC(C#CC(C)O)O,DTXSID3044910,3031-66-1,"Hex-3-yne-2,5-diol",143,0.4803363235715038,pow,1.1030604239706563
CC1=NC(=CC=C1)N,DTXSID0044860,1824-81-3,6-Methylpyridin-2-amine,143,9.398746119120806e-07,poly1,1.1030604239706563
C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,DTXSID5032498,3380-34-5,Triclosan,143,0.3562442312067079,exp2,1.1030604239706563
CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,DTXSID7020007,968-81-0,Acetohexamide,143,3.177107613074338e-06,poly1,1.1030604239706563
C1=CC=NC(=C1)CCl.Cl,DTXSID1020308,6959-47-3,2-(Chloromethyl)pyridine hydrochloride,143,9.976111998289663e-05,poly1,1.1030604239706563
C1=CC(=C(C=C1N)N)O.Cl.Cl,DTXSID9020401,137-09-7,"2,4-Diaminophenol dihydrochloride",143,3.1306905757298745e-06,pow,1.1030604239706563
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,DTXSID7020504,58-15-1,4-Dimethylaminoantipyrine,143,5.800760560058173e-07,poly1,1.1030604239706563
CC1=CC(=CC=C1)N=NC2=CC=C(C=C2)N(C)C,DTXSID8020838,55-80-1,3\'-Methyl-4-(dimethylamino)azobenzene,143,5.110331597797107e-07,poly1,1.1030604239706563
CCCCCCC(CCOC(=O)C)O,DTXSID1047657,1322-17-4,"1,3-Nonanediol monoacetate",143,2.509162443547201e-08,poly1,1.1030604239706563
C1=CC(=CN=C1)N,DTXSID9047461,462-08-8,3-Pyridinamine,143,6.785705890591294e-13,gnls,1.1030604239706563
C(CCl)C#N,DTXSID4030336,542-76-7,3-Chloropropionitrile,143,0.00010913470552704693,poly1,1.1030604239706563
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],DTXSID8024238,19044-88-3,Oryzalin,143,3.6021310066547296e-07,poly1,1.1030604239706563
CC(=CC(=O)O)C,DTXSID2047145,541-47-9,"3,3-Dimethylacrylic acid",143,2.690449094908439e-08,poly1,1.1030604239706563
CCCCNC(=O)N,DTXSID6020222,592-31-4,N-Butylurea,143,0.0009127825159408339,poly1,1.1030604239706563
C1=CN=C(C=N1)C(=O)N,DTXSID9021215,98-96-4,Pyrazinamide,143,5.437010793336952e-05,poly1,1.1030604239706563
C(C(C1C(C2C(O1)OC(O2)C(Cl)(Cl)Cl)O)O)O,DTXSID4020088,15879-93-3,Chloralose,143,6.600981164033469e-07,poly1,1.1030604239706563
C1=CC(=CN=C1)CCl.Cl,DTXSID6020309,6959-48-4,3-(Chloromethyl)pyridine hydrochloride,143,5.524804803932893e-11,poly1,1.1030604239706563
C1=CC=C2C(=C1)OC3=CC=CC=C3O2,DTXSID8020410,262-12-4,Dibenzo-p-dioxin,143,1.3669042354438475e-07,poly1,1.1030604239706563
C1=CC=C(C=C1)C(C#N)C2=CC=CC=C2,DTXSID4020539,86-29-3,Diphenylacetonitrile,143,3.10329430741653e-08,poly1,1.1030604239706563
CC1C(=O)OC2CCN3C2C(=CC3)COC(=O)C(C1(C)O)(C)O,DTXSID9020902,315-22-0,Monocrotaline,143,1.0888237208894416e-07,poly1,1.1030604239706563
C1=C(C(=C(C(=C1Cl)Cl)[N+](=O)[O-])Cl)Cl,DTXSID0026098,117-18-0,"2,3,5,6-Tetrachloronitrobenzene",143,0.0001260438049418933,poly1,1.1030604239706563
C1=CC=C2C(=C1)C(=CN2)CC(=O)O,DTXSID5020738,87-51-4,Indole-3-acetic acid,143,3.1872867602312775e-06,poly1,1.1030604239706563
CC1=CC(=NC=C1)N,DTXSID1044720,695-34-1,4-Methylpyridin-2-amine,143,7.217077564588467e-06,poly1,1.1030604239706563
CC(C)C1=CC2=C(C=C1)N=CC=C2,DTXSID9047465,135-79-5,6-(1-Methylethyl)quinoline,143,0.00023288067121499462,poly1,1.1030604239706563
C1CC2C(C1)C3CC2CC3=O,DTXSID9047463,13380-94-4,"Tricyclo(5.2.1.02,6)decane-8-one",143,0.0002378792198199239,poly1,1.1030604239706563
C1CCCN(CCC1)N=O,DTXSID1021039,20917-49-1,Nitrosoheptamethyleneimine,143,6.2023134965510124e-06,poly1,1.1030604239706563
C=C(CC(=O)O)C(=O)O,DTXSID2026608,97-65-4,Methylenebutanedioic acid,143,2.0628379783220712e-07,poly1,1.1030604239706563
CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,DTXSID7020182,80-05-7,Bisphenol A,143,1.5915203864724213e-09,poly1,1.1030604239706563
C1=CC(=CC=C1OS(=O)(=O)C2=CC=C(C=C2)Cl)Cl,DTXSID5020310,80-33-1,Chlorfenson,143,0.0018588738014459693,poly1,1.1030604239706563
C(=O)C(=C(C(=O)O)Cl)Cl,DTXSID7020423,87-56-9,Mucochloric acid,143,0.06808609021333453,exp2,1.1030604239706563
CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C.C(CC(=O)O)C(=O)O,DTXSID7020552,562-10-7,Doxylamine succinate,143,0.00031398485402851214,poly1,1.1030604239706563
CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,DTXSID3020912,389-08-2,Nalidixic acid,143,0.0003889255161660245,poly1,1.1030604239706563
C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O,DTXSID5020154,120-32-1,Clorophene,143,0.9192577255452408,pow,1.1030604239706563
CC(=O)C(=O)O,DTXSID2021650,127-17-3,Pyruvic acid,143,0.0003031044076280613,poly1,1.1030604239706563
CC(=O)CCC(=O)O,DTXSID8021648,123-76-2,4-Oxopentanoic acid,143,0.0,gnls,1.1030604239706563
C1COC(C(O1)Cl)Cl,DTXSID7020421,3883-43-0,"2,3-Dichloro-p-dioxane",143,0.0,exp5,1.1030604239706563
C1=CC=C(C(=C1)C(F)(F)F)[N+](=O)[O-],DTXSID4025793,384-22-5,1-Nitro-2-(trifluoromethyl)benzene,143,7.307882264704446e-07,poly1,1.1030604239706563
C1=C(OC(=C1)C=O)CO,DTXSID3030428,67-47-0,5-(Hydroxymethyl)-2-furfural,143,0.0,none,1.1030604239706563
C1=CC(=CC=C1OC2=C(C=C(C=N2)Cl)Cl)OC3=C(C=C(C=N3)Cl)Cl,DTXSID8020175,76150-91-9,"1,4-Bis[2-(3,5-dichloropyridyloxy)]benzene",143,5.4797586172364015e-05,poly1,1.1030604239706563
C1=CC(=CC=C1SC2=CC(=C(C=C2Cl)Cl)Cl)Cl,DTXSID5020314,2227-13-6,Tetrasul,143,6.573938233511444e-09,poly1,1.1030604239706563
CC(=C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,DTXSID2020424,2164-09-2,Chloranocryl,143,4.1256943996678535e-05,poly1,1.1030604239706563
CCC1=NC=CC(=C1)C(=S)N,DTXSID0020577,536-33-4,Ethionamide,143,4.7951046787393686e-06,poly1,1.1030604239706563
C1=CC=C2C(=C1)C=CC=C2NCCN.Cl.Cl,DTXSID8020917,1465-25-4,N-(1-Naphthyl)ethylenediamine dihydrochloride,143,0.04702679794017279,poly1,1.1030604239706563
COC1=CC=CC=C1[N+](=O)[O-],DTXSID3020962,91-23-6,1-Methoxy-2-nitrobenzene,143,1.4316609201713897e-09,poly1,1.1030604239706563
CC=CC(=O)O,DTXSID7027544,3724-65-0,2-Butenoic acid,143,0.0003300154829822959,poly1,1.1030604239706563
C=CCNCC=C,DTXSID1024918,124-02-7,Diallylamine,143,5.851309206881126e-06,poly1,1.1030604239706563
C(COCCO)N,DTXSID6027341,929-06-6,2-(2-Aminoethoxy)ethanol,143,4.956558816266149e-16,gnls,1.1030604239706563
C1CN2CCN1CC2,DTXSID0022016,280-57-9,"1,4-Diazabicyclo[2.2.2]octane",143,2.6697956315948276e-09,poly1,1.1030604239706563
CC(C)(C)C(=O)C1C(=O)C2=CC=CC=C2C1=O,DTXSID1025930,83-26-1,Pindone,143,0.8012603252393301,poly1,1.1030604239706563
Cl[Ni]Cl,DTXSID7040316,7718-54-9,Nickel chloride,143,3.864921019617925e-09,poly1,1.1030604239706563
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C,DTXSID8020202,51333-22-3,Budesonide,143,3.9296962285974756e-11,poly1,1.1030604239706563
CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,DTXSID9020322,94-20-2,Chlorpropamide,143,2.186486883795401e-10,poly1,1.1030604239706563
C1=C(C=C(C(=C1Cl)N)Cl)N,DTXSID7020427,609-20-1,"2,6-Dichloro-1,4-benzenediamine",143,0.8568855384190049,pow,1.1030604239706563
CCOC1=CC=C(C=C1)NC(=O)CC(C)O,DTXSID6020721,1083-57-4,3-Hydroxy-4-butyrophenetidide,143,0.0,none,1.1030604239706563
CC1=C(C(=CC=C1)C)NC(=O)CN2CCCC2=O,DTXSID2020923,77191-36-7,Nefiracetam,143,2.3334551154740677e-08,poly1,1.1030604239706563
C1=CC(=C(C=C1[As](=O)(O)O)[N+](=O)[O-])O,DTXSID9020956,121-19-7,4-Hydroxy-3-nitrophenylarsonic acid,143,0.00042332628060701166,poly1,1.1030604239706563
C1=CC=C(C=C1)CCN=C(N)N=C(N)N.Cl,DTXSID0021121,834-28-6,Phenformin hydrochloride,143,0.4038490636372381,exp5,1.1030604239706563
CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,DTXSID6021292,127-69-5,Sulfisoxazole,143,2.2206376619725525e-07,poly1,1.1030604239706563
CC(=O)NC1=CC2=C(C=C1)C3=C(C2)C=C(C=C3)NC(=O)C,DTXSID9021479,304-28-9,"2,7-Acetylaminofluorene",143,4.169213010121034e-07,poly1,1.1030604239706563
CC1=CC=C(O1)C(=O)O,DTXSID5021627,1917-15-3,5-Methyl-2-furancarboxylic acid,143,1.5060750116242287e-07,poly1,1.1030604239706563
CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,DTXSID7023510,125-33-7,Primidone,143,4.1591348662338315e-05,poly1,1.1030604239706563
CC(=O)C1=CC=CC=N1,DTXSID7024409,1122-62-9,1-(2-Pyridyl)-1-ethanone,143,1.8737417003638e-07,poly1,1.1030604239706563
CCCCCNCCCCC,DTXSID4024931,2050-92-2,Dipentylamine,143,6.6247538490700636e-09,poly1,1.1030604239706563
C1CSSC1CCCCC(=O)O,DTXSID7025508,1077-28-7,(+-)-Lipoic acid,143,7.256592849902318e-08,poly1,1.1030604239706563
C=CCN(CC=C)CC=C,DTXSID5026174,102-70-5,Triallylamine,143,4.900567349001281e-08,poly1,1.1030604239706563
CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)O,DTXSID4026975,121-03-9,2-Methyl-5-nitrobenzenesulfonic acid,143,5.570507578559391e-08,poly1,1.1030604239706563
C1=CC(=C(C=C1[N+](=O)[O-])S(=O)(=O)[O-])C=CC2=C(C=C(C=C2)[N+](=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],DTXSID7027542,3709-43-1,"Disodium 4,4\'-dinitro-2,2\'-stilbenedisulfonate",143,1.9537843027660102e-10,poly1,1.1030604239706563
COC=C(C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)C(=O)OC,DTXSID0032520,131860-33-8,Azoxystrobin,143,0.9999743339579517,exp5,1.1030604239706563
C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,DTXSID9021182,55268-74-1,Praziquantel,143,2.955325771755838e-07,poly1,1.1030604239706563
CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O,DTXSID6021296,27470-51-5,Suxibuzone,143,0.00011647591613663227,poly1,1.1030604239706563
C1=CC(=C(C=C1C(=O)O)C(=O)O)C(=O)O,DTXSID3021487,528-44-9,"1,2,4-Benzenetricarboxylic acid",143,2.076051307383593e-06,exp2,1.1030604239706563
C(CC(=O)O)CC(=O)O,DTXSID2021654,110-94-1,Glutaric acid,143,9.788998750217214e-09,poly1,1.1030604239706563
C1=CC(=CC=C1N)S(=O)(=O)N,DTXSID4023622,63-74-1,Sulfanilamide,143,7.469794074700646e-08,poly1,1.1030604239706563
C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N.Cl,DTXSID2024452,2016-88-8,Amiloride hydrochloride,143,6.146912887529414e-11,poly1,1.1030604239706563
C1=CC=C(C=C1)NN=NC2=CC=CC=C2,DTXSID9024934,136-35-6,Diazoaminobenzene,143,0.9994514935448875,poly2,1.1030604239706563
COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,DTXSID1025560,484-20-8,5-Methoxypsoralen,143,0.0,exp5,1.1030604239706563
C1=CC(=CC=C1NC(=O)C2=C(C(=CC(=C2)Br)Br)O)Br,DTXSID4026181,87-10-5,Tribromsalan,143,0.8308069801318347,gnls,1.1030604239706563
CC(=O)[O-].CC(=O)[O-].[Mn+2],DTXSID5027279,638-38-0,Manganese(II) acetate,143,0.0008759181836008116,poly1,1.1030604239706563
C1C(O1)CN(CC2CO2)C3=CC=C(C=C3)OCC4CO4,DTXSID8027585,5026-74-4,4-(Diglycidylamino)phenyl glycidyl ether,143,0.0007793377150416939,pow,1.1030604239706563
C1=CC(=C(C=C1[N+](=O)[O-])N)N,DTXSID9020958,99-56-9,"4-Nitro-1,2-phenylenediamine",143,6.796223282066053e-08,poly1,1.1030604239706563
CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,DTXSID9021184,50-24-8,Prednisolone,143,2.1006823214569677e-06,poly1,1.1030604239706563
COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC,DTXSID1021299,569-57-3,Chlorotrianisene,143,1.6120092715587057e-06,poly1,1.1030604239706563
C(C(=O)CCl)Cl,DTXSID2021577,534-07-6,"1,3-Dichloropropanone",143,9.634308930569931e-07,poly1,1.1030604239706563
CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=C,DTXSID8035180,584-79-2,Allethrin,143,0.015639758617717957,poly1,1.1030604239706563
C1CC(OC1CO)N2C=CC(=NC2=O)N,DTXSID0023747,7481-89-2,"2\',3\'-Dideoxycytidine",143,5.407067856575766e-06,gnls,1.1030604239706563
C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,DTXSID2024458,613-13-8,2-Aminoanthracene,143,0.0005957545853909273,poly1,1.1030604239706563
C1=CC=C2C(=C1)OC3=CC=CC=C3S2,DTXSID4024937,262-20-4,Phenoxathiin,143,9.220128371295966e-06,poly1,1.1030604239706563
CCCCCC1=CC(=CC(=C1)O)O,DTXSID0025812,500-66-3,Olivetol,143,3.123026157470506e-14,exp5,1.1030604239706563
C1=CC(=C(C(=C1Cl)O)Cl)Cl,DTXSID5026209,933-75-5,"2,3,6-Trichlorophenol",143,2.3418179230577774e-07,poly1,1.1030604239706563
C(CCCCCC(=O)O)CCCCC(=O)O,DTXSID3027297,693-23-2,Dodecanedioic acid,143,5.7973950414339986e-12,exp4,1.1030604239706563
CCN(CC)C1=CC(=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O)O,DTXSID4027604,5809-23-4,2-[4-(Diethylamino)-2-hydroxybenzoyl]benzoic acid,143,1.4815134084165772e-12,poly1,1.1030604239706563
C1=CC(=C(C=C1[N+](=O)[O-])N)C(=O)O,DTXSID8020963,619-17-0,4-Nitroanthranilic acid,143,4.7280163515456453e-08,poly1,1.1030604239706563
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,DTXSID9021188,57-66-9,Probenecid,143,3.658182712355756e-07,poly1,1.1030604239706563
