dsstox_substance_id,casn,chnm,aeid,hitc,modl,coff
DTXSID9024194,93-65-2,(+/-)-2-(4-Chloro-2-methylphenoxy)propionic acid,750,0.0,poly1,20.0
DTXSID8033562,52806-53-8,Hydroxyflutamide,750,0.0,poly1,20.0
DTXSID1026118,119-64-2,Tetralin,750,0.0,poly1,20.0
DTXSID7021029,62-75-9,N-Nitrosodimethylamine,750,0.0,none,20.0
DTXSID1041425,6728-26-3,(2E)-2-Hexenal,750,0.0,exp4,20.0
DTXSID1041184,18172-67-3,(-)-beta-Pinene,750,0.0,exp5,20.0
DTXSID9023833,9016-00-6,Polydimethylsiloxane,750,0.0,poly1,20.0
DTXSID5033836,104-40-5,4-Nonylphenol,750,0.0,poly1,20.0
DTXSID1027926,27193-86-8,Dodecylphenol,750,0.9999999966685087,gnls,20.0
DTXSID3032591,16079-88-2,"1-Bromo-3-chloro-5,5-dimethylhydantoin",750,0.0,poly1,20.0
DTXSID7020683,87-68-3,"Hexachloro-1,3-butadiene",750,0.0,poly1,20.0
DTXSID9023380,68-22-4,Norethindrone,750,1.0,hill,20.0
DTXSID1022508,104-43-8,4-Dodecylphenol,750,0.9999999999572462,gnls,20.0
DTXSID9037749,4638-48-6,5-Chlorosalicylanilide,750,0.0,exp5,20.0
DTXSID1048201,5407-98-7,Cyclobutyl phenyl ketone,750,0.0,poly1,20.0
DTXSID4036435,2687-94-7,1-Octyl-2-pyrrolidone,750,3.750894571428149e-16,exp2,20.0
DTXSID6041210,99-85-4,gamma-Terpinene,750,0.0,poly1,20.0
DTXSID2022381,84-16-2,Hexestrol,750,1.0,gnls,20.0
DTXSID5028665,68515-48-0,DINP branched,750,0.0,exp5,20.0
DTXSID2021103,1825-21-4,Pentachloroanisole,750,0.0,poly1,20.0
DTXSID3047473,9016-87-9,Polymethylene polyphenyl polyisocyanate,750,0.0,poly1,20.0
DTXSID5041306,131-55-5,"2,2\',4,4\'-Tetrahydroxybenzophenone",750,1.0,exp5,20.0
DTXSID8044202,112-14-1,Octyl acetate,750,0.0,poly1,20.0
DTXSID0042086,59227-89-3,Laurocapram,750,0.0,exp2,20.0
DTXSID4020292,107-20-0,2-Chloroacetaldehyde,750,0.0,poly1,20.0
DTXSID5020106,50-81-7,L-Ascorbic acid,750,0.0,poly1,20.0
DTXSID5047611,105-21-5,gamma-Heptalactone,750,0.0,poly1,20.0
DTXSID7047433,474-86-2,Equilin,750,1.0,exp4,20.0
DTXSID4020618,102676-31-3,"4-(5,6,7,8-Tetrahydroimidazo(1,5-a)pyridin-5-yl)benzonitrile monohydrochloride",750,0.9999997487332776,hill,20.0
DTXSID7042273,2934-05-6,"2,4-Diisopropylphenol",750,0.0,poly1,20.0
DTXSID3037541,1031-07-8,Endosulfan sulfate,750,0.0,poly1,20.0
DTXSID9041289,4574-04-3,Myristyltrimethylammonium chloride,750,0.9999991964376368,exp2,20.0
DTXSID9027738,12108-13-3,(Methylcyclopentadienyl)tricarbonylmanganese,750,0.0,poly1,20.0
DTXSID6041719,6359-98-4,"C.I. Acid Yellow 17, disodium salt",750,0.0,poly1,20.0
DTXSID8027826,23386-52-9,Dicyclohexyl sodium sulfosuccinate,750,0.0,poly1,20.0
DTXSID1041920,1559-35-9,2-(2-Ethylhexyloxy)ethanol,750,0.0,exp2,20.0
DTXSID4029565,85507-79-5,"1,2-Benzenedicarboxylic acid, diundecyl ester, branched and linear",750,0.0,poly1,20.0
DTXSID5020576,57-63-6,17alpha-Ethinylestradiol,750,1.0,exp4,20.0
DTXSID1048207,838-85-7,Diphenyl phosphate,750,0.0,poly1,20.0
DTXSID1042491,2761-24-2,Triethoxypentylsilane,750,8.11992585637363e-17,exp4,20.0
DTXSID9024986,80-07-9,"4,4\'-Dichlorodiphenyl sulfone",750,0.0,exp5,20.0
DTXSID8020466,105-55-5,"N,N\'-Diethylthiourea",750,4.549458479420375e-18,poly1,20.0
DTXSID8041379,489-01-0,"2,6-Di-tert-butyl-4-methoxyphenol",750,0.0,poly1,20.0
DTXSID0038887,2321-07-5,Fluorescein,750,0.0,poly1,20.0
DTXSID0020652,25812-30-0,Gemfibrozil,750,0.0,poly1,20.0
DTXSID2025347,98-00-0,Furfuryl alcohol,750,0.0,poly1,20.0
DTXSID8024523,63-05-8,"4-Androstene-3,17-dione",750,0.0,poly1,20.0
DTXSID9022310,486-66-8,Daidzein,750,1.0,hill,20.0
DTXSID2022254,13071-79-9,Terbufos,750,0.16472319453523232,exp5,20.0
DTXSID6040795,7080-50-4,Chloramine-T trihydrate,750,0.0,poly1,20.0
DTXSID1026241,118-56-9,"3,3,5-Trimethylcyclohexyl salicylate",750,0.0,exp5,20.0
DTXSID0044571,618-45-1,3-Isopropylphenol,750,0.0,poly1,20.0
DTXSID9032531,116255-48-2,Bromuconazole,750,0.0,exp4,20.0
DTXSID1040794,6152-33-6,Sodium 2-phenylphenate tetrahydrate,750,0.0,poly1,20.0
DTXSID9040710,107-51-7,Octamethyltrisiloxane,750,0.0,poly1,20.0
DTXSID1021403,512-56-1,Trimethyl orthophosphate,750,0.0,poly1,20.0
DTXSID9021138,106-50-3,"1,4-Benzenediamine",750,0.9999997049231167,exp2,20.0
DTXSID6031380,496-46-8,Glycoluril,750,0.0,poly1,20.0
DTXSID4021977,123-07-9,4-Ethylphenol,750,0.0,gnls,20.0
DTXSID9042415,657-84-1,Sodium 4-methylbenzenesulfonate,750,0.0,exp4,20.0
DTXSID6024882,66-81-9,Cycloheximide,750,0.0,poly1,20.0
DTXSID0022436,126-00-1,"4,4-Bis(4-hydroxyphenyl)valeric acid",750,0.9999999999999012,hill,20.0
DTXSID5041302,68169-03-9,(Dicyclopentadienyloxy)ethyl methacrylate,750,0.0,poly1,20.0
DTXSID4020870,119-47-1,"2,2\'-Methylenebis(4-methyl-6-tert-butylphenol)",750,0.0,poly1,20.0
DTXSID4038924,6259-76-3,Hexyl salicylate,750,0.0,poly1,20.0
DTXSID3021356,52225-20-4,dl-alpha-Tocopheryl acetate,750,0.0,pow,20.0
DTXSID1032309,1929-73-3,"2,4-D-Butotyl",750,0.0,poly1,20.0
DTXSID0022353,92-04-6,2-Chloro-4-phenylphenol,750,4.034389450262377e-13,exp2,20.0
DTXSID9022360,140-66-9,"4-(1,1,3,3-Tetramethylbutyl)phenol",750,0.9999999999977317,gnls,20.0
DTXSID1029170,141-79-7,4-Methylpent-3-en-2-one,750,0.9999999999999988,exp5,20.0
DTXSID8034324,14816-18-3,Phoxim,750,0.9959446302488305,exp5,20.0
DTXSID6042369,81-88-9,Rhodamine B,750,0.0,poly1,20.0
DTXSID6022474,50-22-6,Corticosterone,750,0.0,pow,20.0
DTXSID7029320,21245-02-3,2-Ethylhexyl 4-(dimethylamino)benzoate,750,0.0,exp4,20.0
DTXSID2027412,1559-34-8,"3,6,9,12-Tetraoxahexadecan-1-ol",750,0.0,poly1,20.0
DTXSID3026514,85-41-6,Phthalimide,750,0.0,poly1,20.0
DTXSID5023902,56-55-3,Benz(a)anthracene,750,0.0,pow,20.0
DTXSID2029325,24851-98-7,Methyl dihydrojasmonate,750,0.0,poly1,20.0
DTXSID0025864,156-43-4,4-Ethoxyaniline,750,0.0,poly1,20.0
DTXSID6041422,87-01-4,7-(Dimethylamino)-4-methylcoumarin,750,0.0,poly1,20.0
DTXSID8022377,57-91-0,17alpha-Estradiol,750,1.0,exp4,20.0
DTXSID1021871,106-48-9,4-Chlorophenol,750,0.0,poly1,20.0
DTXSID5041516,4940-11-8,2-Ethyl-3-hydroxy-4-pyrone,750,0.0,poly1,20.0
DTXSID8021931,111-27-3,1-Hexanol,750,0.0,none,20.0
DTXSID2041709,5850-86-2,"C.I. Acid Orange 8, monosodium salt",750,0.0,poly1,20.0
DTXSID1026879,111-49-9,Hexamethyleneimine,750,0.0,poly1,20.0
DTXSID0042038,5870-93-9,Heptyl butyrate,750,0.0,exp4,20.0
DTXSID6048208,89-71-4,Methyl 2-methylbenzoate,750,0.0,poly1,20.0
DTXSID3032416,28159-98-0,Cybutryne,750,0.0,exp2,20.0
DTXSID6023159,96-83-3,Iopanoic acid,750,0.0,poly1,20.0
DTXSID7027540,3622-84-2,N-Butylbenzenesulfonamide,750,0.0,poly1,20.0
DTXSID0047741,132-65-0,Dibenzothiophene,750,0.0,poly1,20.0
DTXSID0041357,3025-30-7,"Ethyl (2E,4Z)-deca-2,4-dienoate",750,3.6784029138289975e-09,exp2,20.0
DTXSID4029353,32388-55-9,Acetylcedrene,750,0.0009592959289299696,exp5,20.0
DTXSID7040360,163520-33-0,"Ethyl 5,5-diphenyl-2-isoxazoline-3-carboxylate",750,0.0,none,20.0
DTXSID0032316,88-04-0,"4-Chloro-3,5-dimethylphenol",750,0.0,poly1,20.0
DTXSID6040747,68-96-2,17alpha-Hydroxyprogesterone,750,0.0,poly1,20.0
DTXSID7042061,125-12-2,Isobornyl acetate,750,0.0,poly1,20.0
DTXSID3034531,23564-06-9,Thiophanate,750,0.0,poly1,20.0
DTXSID4025292,94-96-2,"2-Ethyl-1,3-hexanediol",750,0.0,poly1,20.0
DTXSID5020366,427-51-0,Cyproterone acetate,750,0.0,pow,20.0
DTXSID2024666,110-63-4,"1,4-Butanediol",750,0.0,exp4,20.0
DTXSID8042503,55934-93-5,Tripropylene glycol butyl ether,750,0.0,poly1,20.0
DTXSID5041273,118-47-8,Pyrazolone T,750,0.0,poly1,20.0
DTXSID2047696,61791-12-6,Cremophor EL,750,0.0,exp4,20.0
DTXSID6026799,108-77-0,"2,4,6-Trichloro-s-triazine",750,0.0,poly1,20.0
DTXSID9020372,53-19-0,Mitotane,750,0.9999999999999721,gnls,20.0
DTXSID5026912,112-35-6,2-[2-(2-Methoxyethoxy)ethoxy]ethanol,750,0.0,poly1,20.0
DTXSID2025505,60-33-3,Linoleic acid,750,0.0,poly1,20.0
DTXSID6025436,134-31-6,8-Hydroxyquinoline sulfate,750,0.0,poly1,20.0
DTXSID4022153,1461-25-2,Tetrabutyltin,750,0.9999561132469897,pow,20.0
DTXSID5021251,81-07-2,Saccharin,750,0.0,poly1,20.0
DTXSID5020366,427-51-0,Cyproterone acetate,750,0.0,poly1,20.0
DTXSID3027875,25496-72-4,Glyceryl monooleate,750,0.0,poly1,20.0
DTXSID1041267,1569-02-4,1-Ethoxy-2-propanol,750,0.0,poly1,20.0
DTXSID6025272,87-25-2,Ethyl anthranilate,750,0.0,poly1,20.0
DTXSID8024523,63-05-8,"4-Androstene-3,17-dione",750,0.0,exp4,20.0
DTXSID8041957,122-51-0,Ethyl orthoformate,750,0.0,exp4,20.0
DTXSID4025296,645-62-5,2-Ethyl-2-hexenal,750,0.0,poly1,20.0
DTXSID9048198,40649-36-3,4-Propylcyclohexanone,750,0.0,none,20.0
DTXSID7038810,2627-95-4,Divinyltetramethyldisiloxane,750,0.0,exp5,20.0
DTXSID2020929,98-92-0,Niacinamide,750,0.0,poly1,20.0
DTXSID4022442,77-40-7,Bisphenol B,750,1.0,gnls,20.0
DTXSID5048211,94-08-6,Ethyl 4-methylbenzoate,750,0.0,exp5,20.0
DTXSID5041728,2870-32-8,C.I. Direct Yellow 12,750,0.0,poly1,20.0
DTXSID6040747,68-96-2,17alpha-Hydroxyprogesterone,750,1.0,hill,20.0
DTXSID1024255,13684-63-4,Phenmedipham,750,0.0,poly1,20.0
DTXSID9027312,770-35-4,1-Phenoxy-2-propanol,750,0.0,poly1,20.0
DTXSID9026922,112-60-7,Tetraethylene glycol,750,0.0,poly1,20.0
DTXSID7020005,60-35-5,Acetamide,750,0.0,poly1,20.0
DTXSID4022442,77-40-7,Bisphenol B,750,1.0,gnls,20.0
DTXSID3041611,137-66-6,Ascorbyl palmitate,750,0.0,poly1,20.0
DTXSID2020688,77-47-4,Hexachlorocyclopentadiene,750,0.0,exp2,20.0
DTXSID5023902,56-55-3,Benz(a)anthracene,750,0.9943069176782731,pow,20.0
DTXSID9044538,13301-61-6,C.I. Disperse Orange 37,750,0.0,poly1,20.0
DTXSID1041550,7540-51-4,(S)-(-)-beta-Citronellol,750,0.0,poly1,20.0
DTXSID3041663,103-41-3,Benzyl cinnamate,750,0.0,poly1,20.0
DTXSID1020354,461-58-5,Cyanoguanidine,750,0.0,poly1,20.0
DTXSID3021770,79-95-8,"2,2\',6,6\'-Tetrachlorobisphenol A",750,0.996945768548323,exp5,20.0
DTXSID6032516,3547-33-9,2-Hydroxyethyl octyl sulfide,750,0.0,exp4,20.0
DTXSID7034549,165252-70-0,1-Methyl-2-nitro-3-((tetrahydrofuran-3-yl)methyl)guanidine,750,0.0,pow,20.0
DTXSID0041484,3681-71-8,(3Z)-3-Hexenyl acetate,750,0.0,poly1,20.0
DTXSID7026102,117-08-8,Tetrachlorophthalic anhydride,750,0.0,poly1,20.0
DTXSID8027246,616-45-5,2-Pyrrolidinone,750,0.0,poly1,20.0
DTXSID9029304,11099-07-3,Glyceryl stearate,750,0.0,exp4,20.0
DTXSID1020516,57-14-7,"1,1-Dimethylhydrazine",750,0.0,poly1,20.0
DTXSID8022408,143-74-8,Phenol red,750,3.405379710318586e-14,pow,20.0
DTXSID7035272,24157-81-1,"2,6-Diisopropylnaphthalene",750,0.0,poly1,20.0
DTXSID9032535,95266-40-3,Trinexapac-ethyl,750,0.0,poly1,20.0
DTXSID0020573,50-28-2,17beta-Estradiol,750,1.0,exp4,20.0
DTXSID0027721,10081-67-1,4-(2-Phenylpropan-2-yl)-N-[4-(2-phenylpropan-2-yl)phenyl]aniline,750,0.6931108599908997,exp3,20.0
DTXSID0041567,141-22-0,"(9Z,12R)-12-Hydroxyoctadec-9-enoic acid",750,0.0,poly1,20.0
DTXSID0025363,79-14-1,Glycolic acid,750,0.0,poly1,20.0
DTXSID2045232,51-24-1,Tiratricol,750,0.9999585736037967,exp2,20.0
DTXSID5041306,131-55-5,"2,2\',4,4\'-Tetrahydroxybenzophenone",750,1.0,hill,20.0
DTXSID3021980,123-66-0,Ethyl hexanoate,750,0.0,poly1,20.0
DTXSID6041715,6625-46-3,"C.I. Acid Violet 12, disodium salt",750,0.0,poly1,20.0
DTXSID2022381,84-16-2,Hexestrol,750,1.0,exp4,20.0
DTXSID3041530,139-88-8,"7-Ethyl-2-methyl-4-undecanolsulfate, sodium salt",750,0.0,poly1,20.0
DTXSID2023723,77-86-1,Tromethamine,750,0.0,poly1,20.0
DTXSID5041306,131-55-5,"2,2\',4,4\'-Tetrahydroxybenzophenone",750,1.0,hill,20.0
DTXSID6025226,24169-02-6,Econazole nitrate,750,0.8793331095668855,exp5,20.0
DTXSID0037730,31519-22-9,"1,4-Dihydroxy-2-naphthoic acid",750,0.999999999999988,hill,20.0
DTXSID0029848,108419-33-6,"Acetic acid, C8-10-branched alkyl esters, C9-rich",750,0.0,exp2,20.0
DTXSID8020381,52918-63-5,Deltamethrin,750,0.0,poly1,20.0
DTXSID7032630,1214-39-7,N-Benzyl-1H-purin-6-amine,750,0.0,poly1,20.0
DTXSID8042507,64-10-8,1-Phenylurea,750,0.0,poly1,20.0
DTXSID9036515,57-85-2,Testosterone propionate,750,7.525125778548853e-20,exp2,20.0
DTXSID1027390,1333-39-7,Phenolsulfonic acid,750,0.0,poly1,20.0
DTXSID0020494,756-79-6,Dimethyl methylphosphonate,750,0.0,exp4,20.0
DTXSID6027713,9004-96-0,Poly(oxyethylene) monoleate,750,0.0,poly1,20.0
DTXSID6023523,2078-54-8,Propofol,750,3.3635516028434196e-21,exp2,20.0
DTXSID5021388,93-76-5,"2,4,5-Trichlorophenoxyacetic acid",750,0.0,poly1,20.0
DTXSID6024882,66-81-9,Cycloheximide,750,0.0,poly1,20.0
DTXSID7028774,68609-97-2,Alkyl (C12-C14) glycidyl ether,750,0.0,poly1,20.0
DTXSID1038795,1873-88-7,"1,1,1,3,5,5,5-Heptamethyltrisiloxane",750,1.4034455396353175e-21,exp2,20.0
DTXSID2025892,90-30-2,N-Phenyl-1-naphthylamine,750,3.480851447930434e-15,exp2,20.0
DTXSID7037717,1478-61-1,Bisphenol AF,750,1.0,gnls,20.0
DTXSID0034192,10161-33-8,17beta-Trenbolone,750,1.0,hill,20.0
DTXSID8027032,124-68-5,2-Amino-2-methylpropan-1-ol,750,0.0,poly1,20.0
DTXSID4034601,67564-91-4,"(2R,6S)-Fenpropimorph",750,0.0,poly1,20.0
DTXSID8020044,107-18-6,Allyl alcohol,750,0.0,exp5,20.0
DTXSID6029755,29387-86-8,"1,2-Propanediol monobutyl ether",750,0.0,poly1,20.0
DTXSID4029698,7775-27-1,Sodium persulfate,750,0.0,poly1,20.0
DTXSID2022171,2016-57-1,1-Decanamine,750,0.0,poly1,20.0
DTXSID6022137,928-96-1,(Z)-3-Hexen-1-ol,750,0.0,poly1,20.0
DTXSID0034192,10161-33-8,17beta-Trenbolone,750,0.9999999999993825,exp5,20.0
DTXSID8021517,110-16-7,Maleic acid,750,0.0,poly1,20.0
DTXSID4040343,5437-45-6,Benzyl bromoacetate,750,0.0,poly1,20.0
DTXSID0047957,1219-38-1,Octylparaben,750,0.9985973279370848,exp5,20.0
DTXSID3020673,2353-45-9,FD&C Green No. 3,750,0.0,exp5,20.0
DTXSID2041200,94-91-7,"N,N′-Disalicylidene-1,2-diaminopropane",750,0.0,poly1,20.0
DTXSID0040707,33228-44-3,4-Pentylaniline,750,0.0,exp2,20.0
DTXSID7030060,594-20-7,"2,2-Dichloropropane",750,0.0,poly1,20.0
DTXSID5027433,1760-24-3,"N-[3-(Trimethoxysilyl)propyl]ethane-1,2-diamine",750,0.0,poly1,20.0
DTXSID2029298,9004-82-4,"alpha-Sulfo-omega-(dodecyloxy)poly(oxy-1,2-ethanediyl) sodium salt",750,0.9999997967084607,gnls,20.0
DTXSID3020209,94-26-8,Butylparaben,750,0.0,exp4,20.0
DTXSID7032559,91465-08-6,lambda-Cyhalothrin,750,0.0,poly1,20.0
DTXSID0034722,210631-68-8,Topramezone,750,0.0,poly1,20.0
DTXSID6041636,93-92-5,(+/-)-alpha-Methylbenzyl acetate,750,0.0,exp2,20.0
DTXSID5048182,712-50-5,Cyclohexylphenylketone,750,1.4339030635679418e-16,exp2,20.0
DTXSID4022367,53-16-7,Estrone,750,1.0,exp4,20.0
DTXSID4044537,1323-19-9,Sodium triisopropyl naphthalene sulfonate,750,0.0,poly1,20.0
DTXSID0020814,72-33-3,Mestranol,750,1.0,gnls,20.0
DTXSID7020182,80-05-7,Bisphenol A,750,1.0,gnls,20.0
DTXSID1025300,1241-94-7,2-Ethylhexyl diphenyl phosphate,750,0.0,hill,20.0
DTXSID1027633,6683-19-8,Irganox 1010,750,0.0,poly1,20.0
DTXSID9041491,104-54-1,3-Phenyl-2-propen-1-ol,750,0.0,poly1,20.0
DTXSID9041653,4707-47-5,Methyl 3-methylorsellinate,750,0.0,poly1,20.0
DTXSID7026285,120-14-9,Veratraldehyde,750,0.0,poly1,20.0
DTXSID6043915,630-56-8,"17-((1-Oxohexyl)oxy)pregn-4-ene-3,20-dione",750,0.0,poly1,20.0
DTXSID5048188,106-45-6,4-Thiocresol,750,0.0,pow,20.0
DTXSID9047178,22047-49-0,2-Ethylhexyl octadecanoate,750,0.0,pow,20.0
DTXSID8047185,94-46-2,Isopentyl benzoate,750,0.0,poly1,20.0
DTXSID1020770,143-50-0,Kepone,750,2.3756781437454783e-06,exp4,20.0
DTXSID1027920,27090-63-7,"N,N,N\',N\'-Tetrabutyl-1,6-hexanediamine",750,0.0,poly1,20.0
DTXSID5022510,1570-64-5,4-Chloro-2-methylphenol,750,0.0,gnls,20.0
DTXSID6032431,87392-12-9,S-Metolachlor,750,0.0,poly1,20.0
DTXSID3034165,63612-50-0,"5,5-Dimethyl-3-(alpha,alpha,alpha-trifluoro-4-nitro-m-tolyl)hydantoin",750,0.0,exp4,20.0
DTXSID5021885,107-41-5,"2-Methyl-2,4-pentanediol",750,0.0,poly1,20.0
DTXSID0035748,51229-78-8,Chloroallyl methenamine chloride,750,0.0,poly1,20.0
DTXSID2036112,95-38-5,2-(8-Heptadecenyl)-2-imidazoline-1-ethanol,750,0.999984562409174,exp5,20.0
DTXSID7025130,28804-88-8,Dimethylnaphthalene,750,0.0,exp4,20.0
DTXSID2026789,108-32-7,Propylene carbonate,750,0.0,poly1,20.0
DTXSID6020014,520-45-6,Dehydroacetic acid,750,0.0,exp4,20.0
DTXSID6022474,50-22-6,Corticosterone,750,0.0,poly1,20.0
DTXSID8022406,131-56-6,"2,4-Dihydroxybenzophenone",750,1.0,hill,20.0
DTXSID2021739,71-23-8,1-Propanol,750,0.0,poly1,20.0
DTXSID7029611,120-56-9,Ethylenebis(oxyethylene) dibenzoate,750,0.0,exp4,20.0
DTXSID1048122,63449-41-2,Benzyl-C8-18-alkyldimethylammonium chlorides,750,0.9998201152557742,exp5,20.0
DTXSID4026842,110-42-9,Methyl decanoate,750,0.0,poly1,20.0
DTXSID2032639,55512-33-9,Pyridate,750,0.0,poly1,20.0
DTXSID6023602,110-15-6,Butanedioic acid,750,0.0,poly1,20.0
DTXSID0027191,542-92-7,"1,3-Cyclopentadiene",750,0.0,poly1,20.0
DTXSID6048206,79098-20-7,4-Chloropentylbenzene,750,0.0,poly1,20.0
DTXSID6036467,27344-41-8,"Disodium 4,4\'-bis(2-sulfostyryl)biphenyl",750,0.0,poly1,20.0
DTXSID5027198,550-44-7,N-Methylphthalimide,750,0.0,poly1,20.0
DTXSID9020827,72-43-5,Methoxychlor,750,1.0,hill,20.0
DTXSID3041954,106-68-3,3-Octanone,750,0.0,poly1,20.0
DTXSID7022043,499-83-2,"2,6-Pyridinedicarboxylic acid",750,0.0,exp4,20.0
DTXSID0021460,17924-92-4,Zearalenone,750,1.0,gnls,20.0
DTXSID4035708,25155-18-4,Methylbenzethonium chloride,750,0.9999999995908279,exp5,20.0
DTXSID6020278,97-00-7,"1-Chloro-2,4-dinitrobenzene",750,0.9999999992596904,gnls,20.0
DTXSID5020576,57-63-6,17alpha-Ethinylestradiol,750,1.0,exp4,20.0
DTXSID3021518,110-17-8,Fumaric acid,750,0.0,poly1,20.0
DTXSID6021666,544-63-8,Tetradecanoic acid,750,0.0,poly1,20.0
DTXSID5048180,2696-84-6,4-Propylaniline,750,0.0,poly1,20.0
DTXSID4027527,3194-55-6,"1,2,5,6,9,10-Hexabromocyclododecane",750,0.0,exp4,20.0
DTXSID0048181,769-92-6,4-tert-Butylaniline,750,0.0,poly1,20.0
DTXSID1024049,35367-38-5,Diflubenzuron,750,0.0,poly1,20.0
DTXSID8027793,17796-82-6,N-(Cyclohexylthio)phthalimide,750,0.9999923434087583,exp5,20.0
DTXSID3041877,151-05-3,Dimethylbenzylcarbinyl acetate,750,0.0,poly1,20.0
DTXSID1032513,85264-33-1,"(3,5-Dimethyl-1H-pyrazol-1-yl)methanol",750,0.0,poly1,20.0
DTXSID9040716,5349-51-9,4-(2-Methylbutan-2-yl)cyclohexanol,750,0.9999999999328515,hill,20.0
DTXSID5044788,120-18-3,Naphthalene-2-sulfonic acid,750,0.0,poly1,20.0
DTXSID0038881,633-96-5,C.I. Acid Orange 7,750,0.0,poly1,20.0
DTXSID2038788,1076-97-7,"1,4-Cyclohexanedicarboxylic acid",750,0.0,poly1,20.0
DTXSID8042426,5138-18-1,Sulfosuccinic acid,750,0.0,poly1,20.0
DTXSID1029124,95-93-2,"1,2,4,5-Tetramethylbenzene",750,0.0,poly1,20.0
DTXSID7042356,2110-18-1,2-(3-Phenylpropyl)pyridine,750,0.0,exp4,20.0
DTXSID8021804,94-09-7,Benzocaine,750,0.0,poly1,20.0
DTXSID3036496,797-63-7,Levonorgestrel,750,1.0,hill,20.0
DTXSID3040722,2433-14-9,4-Cyclohexylcyclohexanol,750,0.0,poly1,20.0
DTXSID2041252,128-95-0,"1,4-Diaminoanthraquinone",750,0.0,exp4,20.0
DTXSID8041298,695-06-7,gamma-Caprolactone,750,0.0,poly1,20.0
DTXSID6020307,107-30-2,Chloromethyl methyl ether,750,0.0,poly1,20.0
DTXSID0042169,5116-94-9,Monotridecyl phosphate,750,0.0,poly1,20.0
DTXSID3029572,98730-04-2,Benoxacor,750,0.0,poly1,20.0
DTXSID5041514,21662-09-9,(4Z)-4-Decenal,750,0.0,poly1,20.0
DTXSID9022526,94-18-8,Benzyl 4-hydroxybenzoate,750,0.0,exp4,20.0
DTXSID9022528,120-47-8,Ethylparaben,750,0.0,exp2,20.0
DTXSID5044784,1189-08-8,1-Methyltrimethylene dimethacrylate,750,0.0,poly1,20.0
DTXSID3020889,622-97-9,4-Methylstyrene,750,0.0,poly1,20.0
DTXSID6025143,526-75-0,"2,3-Dimethylphenol",750,0.0,exp2,20.0
DTXSID0025234,17372-87-1,Eosin,750,0.0,poly1,20.0
DTXSID1022479,90-00-6,2-Ethylphenol,750,0.0,poly1,20.0
DTXSID2021781,84-74-2,"Dibutyl 1,2-benzenedicarboxylate",750,0.9999999999999947,hill,20.0
DTXSID5038830,10094-34-5,"alpha,alpha-Dimethylphenethyl butyrate",750,0.0,poly1,20.0
DTXSID2040151,39236-46-9,Imidazolidinyl urea,750,0.0,poly1,20.0
DTXSID2037714,1987-50-4,4-Heptylphenol,750,0.021910233367490754,poly1,20.0
DTXSID0035160,127-41-3,alpha-Ionone,750,0.0,exp2,20.0
DTXSID5035589,68959-20-6,Didecylmethyl(3-(trimethoxysilyl)propyl)ammonium chloride,750,0.9999999181272436,exp2,20.0
DTXSID6034186,52-01-7,Spironolactone,750,0.0,exp4,20.0
DTXSID2025216,1321-74-0,Divinylbenzene,750,0.0,poly1,20.0
DTXSID3022247,7212-44-4,Nerolidol,750,0.0,pow,20.0
DTXSID0029133,99-93-4,4-Hydroxyacetophenone,750,0.0,poly1,20.0
DTXSID2022628,29122-68-7,Atenolol,750,0.0,gnls,20.0
DTXSID0040707,33228-44-3,4-Pentylaniline,750,0.0,exp2,20.0
DTXSID3026065,129-17-9,"C.I. Acid Blue 1, sodium salt",750,0.0,poly1,20.0
DTXSID6024123,69806-40-2,Haloxyfop-methyl,750,0.0,poly1,20.0
DTXSID6045400,7681-76-7,Ronidazole,750,0.0,poly1,20.0
DTXSID4042335,34451-19-9,Butyl (2S)-2-hydroxypropanoate,750,0.0,poly1,20.0
DTXSID7027756,13826-35-2,3-Phenoxybenzenemethanol,750,0.0,poly1,20.0
DTXSID4041818,14765-30-1,2-sec-Butylcyclohexan-1-one,750,0.0,poly1,20.0
DTXSID3032412,81405-85-8,Imazamethabenz-methyl,750,0.0,exp4,20.0
DTXSID5022308,446-72-0,Genistein,750,1.0,hill,20.0
DTXSID2025688,110-91-8,Morpholine,750,0.0,poly1,20.0
DTXSID5037028,57-09-0,Hexadecyltrimethylammonium bromide,750,0.9999998779770768,exp5,20.0
DTXSID6021959,118-79-6,"2,4,6-Tribromophenol",750,0.0,exp4,20.0
DTXSID0022480,620-17-7,3-Ethylphenol,750,0.0,poly1,20.0
DTXSID5027356,1067-53-4,Tris(2-methoxyethoxy)vinylsilane,750,0.0,poly1,20.0
DTXSID5022437,500-38-9,Nordihydroguaiaretic acid,750,0.9999999999993207,gnls,20.0
DTXSID7047487,1072-15-7,Sodium nonyl sulfate,750,0.0,exp4,20.0
DTXSID1044435,51-05-8,Procaine hydrochloride,750,0.0,exp2,20.0
DTXSID5027770,15214-89-8,2-Acrylamido-2-methyl-1-propanesulfonic acid,750,0.0,exp4,20.0
DTXSID2044553,15046-75-0,Sodium 2-methylbenzenesulfonate,750,0.0,poly1,20.0
DTXSID5044578,827-19-0,"Sodium 2,5-dimethylbenzenesulfonate",750,0.0,poly1,20.0
DTXSID8020337,50-41-9,Clomiphene citrate (1:1),750,1.0,gnls,20.0
DTXSID6042074,499-75-2,Isopropyl-o-cresol,750,0.0,exp4,20.0
DTXSID0020575,140-67-0,Estragole,750,0.0,poly1,20.0
